Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
5040,WILTON EXPRESS,I,1300 NICOLAUS ST,WILTON,IA,52778,POINT (-91.03476 41.58997),01/01/2025
5057,KUM & GO #535 / DES MOINES,A,4960 E BROADWAY AVE,DES MOINES,IA,50317,POINT (-93.5148 41.64486),01/01/2025
010024,HY-VEE FAST AND FRESH #2 (7591) / WEST DES MOINES,A,9150 SOUTHEAST UNIVERSITY AVENUE,WEST DES MOINES,IA,50266,POINT (-93.83246 41.60043),01/01/2025
5864,CASEY'S GENERAL STORE #2803 / VILLISCA,A,309 N U AVE,VILLISCA,IA,50864,POINT (-94.98544 40.93475),01/01/2025
5334,MILL ST LIQUOR,I,107 N MILL ST,LAKE MILLS,IA,50450,POINT (-93.535 43.41968),01/01/2025
4434,TODD'S,I,209 S UNION ST,ROCK RAPIDS,IA,51246,POINT (-96.1755 43.43007),01/01/2025
5425,SPIRITS LIQUOR / GRIMES,I,109 E 1ST STREET,GRIMES,IA,50111,POINT (-93.7941 41.68858),01/01/2025
4933,RIVER MART,A,2107 AGENCY ST,BURLINGTON,IA,52601,POINT (-91.12946 40.81458),01/01/2025
5292,JOHN'S QWIK STOP,I,814 C AVE,VINTON,IA,52349,POINT (-92.02786 42.16322),01/01/2025
5210,DING'S HONK'N HOLLER,A,"900, E  WASHINGTON  ST",CLARINDA,IA,51632,POINT (-95.02724 40.73922),01/01/2025
010423,KWIK STAR #1153 / MILFORD,A,1611 202ND STREET,MILFORD,IA,51351,POINT (-95.14519 43.35344),01/01/2025
010422,FORT DODGE AMPRIDE / FORT DODGE,A,3243 5TH AVENUE SOUTH,FORT DODGE,IA,50501,POINT (-94.14803 42.50127),01/01/2025
010075,KINGS MART #51 / CEDAR RAPIDS,I,2330 WILEY BLVD.,CEDAR RAPIDS,IA,52404,POINT (-91.72583 41.95613),01/01/2025
5273,CASEY'S GENERAL STORE # 2598/ PELLA,A,414 S CLARK STREET,PELLA,IA,50219,POINT (-92.912281 41.392871),01/01/2025
4514,CASEY'S GENERAL STORE #2813 / FORT DODGE,A,1230 3RD AVE NW,FORT DODGE,IA,50501,POINT (-94.21857 42.51543),01/01/2025
6289,DASHMART / URBANDALE,I,3180 100TH STREET,URBANDALE,IA,50322,POINT (-93.75627 41.62413),01/01/2025
9901,CEDAR RIDGE (SAMPLE),I,1441 MARAK RD NW,SWISHER,IA,52338,POINT (-91.67804 41.8315),01/01/2025
5391,CASEY'S GENERAL STORE # 1896/ CLEAR LAKE,A,202 HWY 18,CLEARLAKE,IA,50428,POINT (-93.38829 43.14306),01/01/2025
4746,WALGREENS #05885 / MUSCATINE,A,1703 PARK AVE,MUSCATINE,IA,52761,POINT (-91.02967 41.44422),01/01/2025
2545,HY-VEE DRUGSTORE (7042) / IOWA CITY,A,310 N 1ST ST,IOWA CITY,IA,52245,POINT (-91.5021 41.66608),01/01/2025
5703,WEST SIDE LIQUOR,I,919 WEST 5TH STREET,WATERLOO,IA,50702,POINT (-92.34635 42.48855),01/01/2025
2567,HY-VEE DRUGSTORE / DAVENPORT,A,2200 WEST KIMBERLY,DAVENPORT,IA,52806,POINT (-90.60945 41.56104),01/01/2025
010161,KIMMES BAXTER COUNTRY STORE #13 / BAXTER,A,312 EAST BUCHANNAN STREET,BAXTER,IA,50028,POINT (-93.14529 41.8202),01/01/2025
5368,CASEY'S GENERAL STORE # 2169/ INDEPENDENCE,A,816 1ST ST. WEST,INDEPENDENCE,IA,50644,POINT (-91.90371 42.46861),01/01/2025
5525,HOP N SHOP / CLINTON,I,716 S 4TH ST,CLINTON,IA,52732,POINT (-90.19322 41.83828),01/01/2025
2327,WEST SIDE SPIRITS,A,801 HULL ST,CORNING,IA,50841,POINT (-94.74368 40.99037),01/01/2025
5853,R & R TOWN MART / RUDD,A,522 CHICKASAW ST,RUDD,IA,50471,POINT (-92.90544 43.12831),01/01/2025
4546,CASEY'S GENERAL STORE #2303 / GLIDDEN,A,705 IDAHO ST,GLIDDEN,IA,51443,POINT (-94.72896 42.06379),01/01/2025
5666,COSTCO WHOLESALE #1325 / DAVENPORT,A,2790 E 53RD ST,DAVENPORT,IA,52807,POINT (-90.53383 41.57649),01/01/2025
3783,DYNO'S WINE AND SPIRITS / POCAHONTAS,I,14 1/2 E ELM,POCAHONTAS,IA,50574,POINT (-94.66751 42.7326),01/01/2025
5987,CASEY'S GENERAL STORE #3955 / NORTH LIBERTY,A,245 S HWY 965,NORTH LIBERTY,IA,52317,POINT (-91.6076 41.74308),01/01/2025
3447,SAM'S CLUB 6432 / SIOUX CITY,A,4201 S. YORK ST.,SIOUX CITY,IA,51106,POINT (-96.37064 42.43333),01/01/2025
6125,GATEWAY MART / CLINTON,A,1930 ROOSEVELT ST,CLINTON,IA,52732,POINT (-90.18057 41.86701),01/01/2025
4709,WALGREENS #12108 / AMES,A,2719 GRAND AVE,AMES,IA,50010,POINT (-93.62085 42.04882),01/01/2025
5810,CASEY'S GENERAL STORE #2576 / WHAT CHEER,A,410 S BARNES ST,WHAT CHEER,IA,50268,POINT (-92.35467 41.39882),01/01/2025
6108,DOUBLE D LIQUOR STORE / WAUKON,A,618 ROSSVILLE RD,WAUKON,IA,52172,POINT (-91.47361 43.26211),01/01/2025
5530,YESWAY #1148 / MARSHALLTOWN,A,1701 IOWA AVE E,MARSHALLTOWN,IA,50158,POINT (-92.88481 42.00688),01/01/2025
9948,ARTISAN GRAIN DISTILLERY,I,318 E 2ND ST,DAVENPORT,IA,52801,POINT (-90.57031 41.52131),01/01/2025
010518,PARKSIDE LIQUOR / TIFFIN,A,1111 PARKSIDE STREET STE 101,TIFFIN,IA,52340,,01/01/2025
4650,LOOFTS ON 9 LIQUOR HERE OR LIQUOR THERE,I,"202, W 4TH AVE",SWEA CITY,IA,50590,POINT (-94.30876 43.38496),01/01/2025
3830,WAL-MART 1435 / CRESTON,A,806 LAUREL ST,CRESTON,IA,50801,POINT (-94.37278 41.04773),01/01/2025
4767,CASEY'S GENERAL STORE #3075 / ANKENY,A,6981 NE 14TH ST,ANKENY,IA,50023,POINT (-93.59967 41.68818),01/01/2025
6153,OSKALOOSA WATERING HOLE,I,1911 17TH AVE E,OSKALOOSA,IA,52577,POINT (-92.62274 41.27907),01/01/2025
6310,JET STOP BIRMINGHAM / BIRMINGHAM,A,121 SOUTH HWY 1,BIRMINGHAM,IA,52535,POINT (-91.94861 40.87842),01/01/2025
5837,CASEY'S GENERAL STORE #2681 / OKOBOJI,A,1802 HWY 71 N,OKOBOJI,IA,51355,POINT (-95.1272 43.39205),01/01/2025
4692,WALGREENS #05886 / KEOKUK,A,1215 MAIN ST,KEOKUK,IA,52632,POINT (-91.38946 40.40169),01/01/2025
2851,CVS / PHARMACY #10282 / FORT DODGE,A,2029 5TH AVE SOUTH,FORT DODGE,IA,50501,POINT (-94.17008 42.50112),01/01/2025
5580,CASEY'S GENERAL STORE #2 / BOONE,A,114 MAMIE EISENHOWER,BOONE,IA,50036,POINT (-93.8918 42.05958),01/01/2025
5655,ONE STOP SHOP #3 / ALGONA,A,220 S PHILLIPS ST,ALGONA,IA,50511,POINT (-94.22686 43.06712),01/01/2025
6136,RUSH STOP / CHARLES CITY,A,609 S MAIN ST,CHARLES CITY,IA,50616,POINT (-92.68254 43.06095),01/01/2025
5396,CASEY'S GENERAL STORE # 3512/ INDIANOLA,A,301 E TRAILRIDGE AVE,INDIANOLA,IA,50125,POINT (-93.54872 41.38317),01/01/2025
4788,WALGREENS #12580 / CEDAR RAPIDS,A,324 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.71601 41.97501),01/01/2025
3647,WAL-MART 2889 / CLINTON,A,2715 SOUTH 25TH ST,CLINTON,IA,52732,POINT (-90.24295 41.81817),01/01/2025
4126,SAM'S MAINSTREET MARKET / SOLON,A,123 E MAIN ST,SOLON,IA,52333,POINT (-91.49461 41.80719),01/01/2025
5254,DISCOUNT LIQUOR,A,2933 1ST AVE SE,CEDAR RAPIDS,IA,52402,POINT (-91.63485 42.00712),01/01/2025
6262,"FAREWAY STORES, INC. #222 / ROCKWELL CITY",A,339 EAST HIGH STREET,ROCKWELL CITY,IA,50579,POINT (-94.62577 42.39885),01/01/2025
4171,"BROTHERS MARKET, INC. / CASCADE",A,105 SE NIXON ST,CASCADE,IA,52033,POINT (-90.9938 42.30608),01/01/2025
4404,KUM & GO #292 / ANKENY,A,1825 N ANKENY BLVD,ANKENY,IA,50021,POINT (-93.59977 41.74679),01/01/2025
5619,CASEY'S GENERAL STORE #3041 / ELK RUN HEIGHTS,A,5202 LAFAYETTE RD,ELK RUN HEIGHTS,IA,50707,POINT (-92.25815 42.46905),01/01/2025
5710,CASEY'S #3763 -WAVERLY,A,1032 4TH STREET SW,WAVERLY,IA,50677,POINT (-92.47592 42.71554),01/01/2025
2552,HY-VEE FOOD STORE #3 (1056) / CEDAR RAPIDS,A,20 WILSON AVENUE WEST,CEDAR RAPIDS,IA,52404,POINT (-91.65732 41.95585),01/01/2025
4801,WALGREENS #05852 / DES MOINES,A,3030 UNIVERSITY AVE,DES MOINES,IA,50311,POINT (-93.65885 41.5999),01/01/2025
010172,HUBER'S STORE / FORT ATKINSON,A,101 MAIN STREET,FORT ATKINSON,IA,52144,POINT (-91.93244 43.14339),01/01/2025
5815,SUPER STOP IV - DUBUQUE,A,535 HILL STREET SUITE A,DUBUQUE,IA,52001,POINT (-90.6744 42.49645),01/01/2025
5070,JEFF'S MARKET / WILTON,A,101 E 4TH ST,WILTON,IA,52778,POINT (-91.01657 41.58874),01/01/2025
4636,KWIK SHOP #561 / CEDAR RAPIDS,I,2904 CENTER POINT RD NE,CEDAR RAPIDS,IA,52402,POINT (-91.66285 42.00715),01/01/2025
4152,FOOD LAND SUPER MARKETS,A,407 W HURON,MISSOURI VALLEY,IA,51555,POINT (-95.89928 41.55775),01/01/2025
6031,CASEY'S GENERAL STORE #2846 / MAQUOKETA,A,104 WESTGATE DR,MAQUOKETA,IA,52060,POINT (-90.68147 42.06789),01/01/2025
4985,CASEY'S GENERAL STORE #2519 / MERRILL,A,101 FIRST ST,MERRILL,IA,51038,POINT (-96.24786 42.71699),01/01/2025
2712,HY-VEE / DECORAH,A,915 SHORT ST #107,DECORAH,IA,52101,POINT (-91.79731 43.29116),01/01/2025
6257,STATION MART 2 / EVANSDALE,A,1119 RIVER FOREST ROAD,EVANSDALE,IA,50707,POINT (-92.29778 42.4628),01/01/2025
3870,TARGET STORE T-1939 / ALTOONA,A,3414 8TH ST SW,ALTOONA,IA,50009,POINT (-93.50424 41.64188),01/01/2025
010194,GOODSTOP BY CASEY'S #4313 / ELDORA,A,2359 EDGINGTON AVENUE,ELDORA,IA,50627,POINT (-93.11351 42.36057),01/01/2025
4459,KUM & GO #544 / EAGLE GROVE,I,1120 S COMMERCIAL,EAGLE GROVE,IA,50533,POINT (-93.90439 42.654),01/01/2025
4938,PRONTO MARKET,A,201 S MAIN ST,HAZLETON,IA,50641,POINT (-91.90555 42.61536),01/01/2025
010443,SIP & BURN / ANKENY,A,1200 NW 36TH ST STE 101,ANKENY,IA,50023,POINT (-93.6124 41.76082),01/01/2025
4594,QUIK TRIP #554 / SW 63RD DM,A,901 SW 63RD ST,DES MOINES,IA,50312,POINT (-93.70294 41.5698),01/01/2025
5381,CASEY'S GENERAL STORE # 3546/ MONONA,A,901 S MAIN ST.,MONONA,IA,52159,POINT (-91.38979 43.04463),01/01/2025
4084,FAREWAY STORES #061 / ANKENY,A,3205 NORTH ANKENY BLVD,ANKENY,IA,50021,POINT (-93.59926 41.75742),01/01/2025
010208,HAWKEYE CONVENIENCE STORE / CEDAR RAPIDS,A,250 16TH AVENUE,CEDAR RAPIDS,IA,52404,POINT (-91.66758 41.96166),01/01/2025
5485,STORY CITY MARKET,I,306 WASHINGTON,STORY CITY,IA,50248,POINT (-93.59975 42.18581),01/01/2025
5886,BEECHER LIQUOR / DUBUQUE,A,1691 ASBURY RD,DUBUQUE,IA,52001,POINT (-90.69693 42.50083),01/01/2025
6019,CASEY'S GENERAL STORE #3888 / ANKENY,A,1024 E 1ST ST,ANKENY,IA,50021,POINT (-93.58161 41.73239),01/01/2025
4277,CORK IT!,A,769 PROSPECT ST SW,LE MARS,IA,51031,POINT (-96.17821 42.77626),01/01/2025
5714,YESWAY #1031,A,830 NORTH 18TH STREET,CENTERVILLE,IA,52544,POINT (-92.86798 40.74102),01/01/2025
6105,BREW OIL #42,A,210 W MAIN ST,SAC CITY,IA,50583,POINT (-94.98637 42.42184),01/01/2025
5573,CASEY'S GENERAL STORE #2768 / CEDAR RAPIDS,A,1201 1ST AVE SE,CEDAR RAPIDS,IA,52402,POINT (-91.65779 41.98496),01/01/2025
6168,BREW OIL #32 / SPENCER,A,15 GRAND AVE,SPENCER,IA,51301,POINT (-95.14447 43.13846),01/01/2025
4660,HILL BROTHERS JIFFY MART / CEDAR RAPIDS,A,1904 MT VERNON ROAD SE,CEDAR RAPIDS,IA,52403,POINT (-91.64261 41.97718),01/01/2025
4504,JIFFY EXPRESS #921 / INDIANOLA,A,311 NORTH JEFFERSON,INDIANOLA,IA,50125,POINT (-93.55835 41.36299),01/01/2025
6229,BEER THIRTY STORM LAKE / STORM LAKE,A,208 E MILWAUKEE,STORM LAKE,IA,50588,POINT (-95.19911 42.64747),01/01/2025
5419,CASEY'S GENERAL STORE # 3604/HINTON,A,121 N FLOYD AVE,HINTON,IA,51024,POINT (-96.29168 42.6276),01/01/2025
010060,SUPER STOP / ALTOONA,A,2635 ADVENTURELAND DRIVE,ALTOONA,IA,50009,POINT (-93.4947 41.6588),01/01/2025
5897,TOBACCO HUT / URBANDALE,I,6535  DOUGLAS AVE,URBANDALE,IA,50322,POINT (-93.70716 41.62968),01/01/2025
4867,SPEEDY GAS N SHOP,A,430 S 35TH ST,COUNCIL BLUFFS,IA,51501,POINT (-95.90204 41.25783),01/01/2025
5170,CASEY'S GENERAL STORE #1414  / STATE,A,911 3RD  AVE SW,STATE CENTER,IA,50247,POINT (-93.16519 42.00909),01/01/2025
3728,BREWSKI'S BEVERAGE,I,726 CREEK TOP,COUNCIL BLUFFS,IA,51503,POINT (-95.85479 41.26236),01/01/2025
4959,BANI'S,I,2128 COLLEGE ST,CEDAR FALLS,IA,50613,POINT (-92.45579 42.51808),01/01/2025
3385,SAM'S CLUB 8162 / CEDAR RAPIDS,A,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,IA,52402,POINT (-91.6796899 42.0318188),01/01/2025
5688,DYNO'S #40 / SPENCER,I,1001 S GRAND AVE,SPENCER,IA,51301,POINT (-95.14374 43.12751),01/01/2025
3890,SMOKIN' JOE'S #7 TOBACCO AND LIQUOR OUTLET,A,904  1ST AVE NW,CEDAR RAPIDS,IA,52405,POINT (-91.68373 41.97282),01/01/2025
010456,CIRCLE K 4706603 / BURLINGTON,A,333 NORTH ROOSEVELT AVENUE,BURLINGTON,IA,52601,POINT (-91.14174 40.81364),01/01/2025
010039,LIQUOR LOVERS / ANKENY,I,1510 SOUTH ANKENY BOULEVARD PRAIRIE TRAIL SUITE 106 108,ANKENY,IA,50023,POINT (-93.60049 41.71524),01/01/2025
4231,FAREWAY STORES #719 / LE MARS,A,115 PLYMOUTH ST NE,LE MARS,IA,51031,POINT (-96.16465 42.79306),01/01/2025
4025,KARAM KAUR KHASRIYA LLC,A,702 13TH ST,BELLE PLAINE,IA,52208,POINT (-92.27776 41.89706),01/01/2025
4375,KUM & GO #237 / GRIMES,A,801 N 1ST ST,GRIMES,IA,50111,POINT (-93.78435 41.68864),01/01/2025
010320,SUPER MART / OELWEIN,A,701 SOUTH FREDERICK AVENUE,OELWEIN,IA,50662,POINT (-91.91348 42.66924),01/01/2025
5217,CASEY'S GENERAL STORE #1511 / SEYMOU,A,500 W MAIN ST,SEYMOUR,IA,52590,POINT (-93.1215 40.68146),01/01/2025
5678,SAVE MORE / DAVENPORT,A,405 E LOCUST ST,DAVENPORT,IA,52803,POINT (-90.56882 41.53745),01/01/2025
5600,H & A MINI MART,A,145 UNIVERSITY AVE,DES MOINES,IA,50314,POINT (-93.61932 41.6004),01/01/2025
5267,THE STATION,A,2320 N 15TH STREET,FORT DODGE,IA,50501,POINT (-94.178 42.52904),01/01/2025
5260,GM FOOD MART,I,"2881, HIGHWAY 61",MUSCATINE,IA,52761,POINT (-91.02902 41.45505),01/01/2025
5582,CASEY'S GENERAL STORE #1398 / ROLAND,A,201 E MAPLE,ROLAND,IA,50236,POINT (-93.50006 42.1664),01/01/2025
4806,GIRI'S LIQUOR STORE / WEST LIBERTY,A,1006 N. COLUMBUS STREET SUITE A,WEST LIBERTY,IA,52776,POINT (-91.26061 41.57854),01/01/2025
5203,KIMMES COON RAPIDS COUNTRY STORE #12,A,"516, HIGHWAY 141",COON RAPIDS,IA,50058,POINT (-94.67826 41.8659),01/01/2025
4857,WESTLAND FAST BREAK,A,1108 W AGENCY RD,WEST BURLINGTON,IA,52655,POINT (-91.16964 40.81234),01/01/2025
010336,A-T-V SHACK / NEW HAMPTON,I,1 E MAIN ST,NEW HAMPTON,IA,50659,POINT (-92.31517 43.05931),01/01/2025
5751,CASEY'S GENERAL STORE #2346 / BURLINGTON,A,2630 SUMMER ST,BURLINGTON,IA,52601,POINT (-91.11751 40.78017),01/01/2025
5929,D&T'S / ODEBOLT,I,417 1ST ST,ODEBOLT,IA,51458,POINT (-95.25597 42.31339),01/01/2025
5356,CASEY'S GENERAL STORE # 3561/ CEDAR RAPIDS,A,1532 ELLIS BLVD NW,CEDAR RAPIDS,IA,52405,POINT (-91.68215 41.98878),01/01/2025
5017,LANSING IGA,A,417 MAIN ST,LANSING,IA,52151,POINT (-91.21922 43.36181),01/01/2025
010356,SHELLSBURG QUICK STOP / SHELLSBURG,A,101 MAIN STREET NORTHEAST,SHELLSBURG,IA,52332,POINT (-91.86911 42.09456),01/01/2025
5842,URBANDALE LIQUOR,I,6401 DOUGLAS AVE  STE 1,URBANDALE,IA,50322,POINT (-93.70588 41.62996),01/01/2025
2590,HY-VEE FOOD STORE #5 / CEDAR RAPIDS,A,3235 OAKLAND ROAD NE,CEDAR RAPIDS,IA,52402,POINT (-91.65919 42.01149),01/01/2025
4821,CASEY'S GENERAL STORE #3215 / OSKALOOSA,A,901 S MARKET ST,OSKALOOSA,IA,52577,POINT (-92.64507 41.28767),01/01/2025
6196,GOPUFF / NORTH LIBERTY,I,415 COMMUNITY DRIVE,NORTH LIBERTY,IA,52317,POINT (-91.60667 41.75089),01/01/2025
6071,A&Z LIQUORS / HAMPTON,I,721 CENTRAL AVE W,HAMPTON,IA,50441,POINT (-93.21694 42.74174),01/01/2025
5736,218 FUEL EXPRESS,A,68 MONROE STREET,FLOYD,IA,50435,POINT (-92.73781 43.12232),01/01/2025
5099,CASEY'S GENERAL STORE #2164 / ANKENY,A,3505 N  ANKENY BLVD,ANKENY,IA,50023,POINT (-93.59987 41.76057),01/01/2025
5633,HOME TOWN WINE & SPIRITS,I,1202 A AVE E,OSKALOOSA,IA,52577,POINT (-92.63148 41.29627),01/01/2025
010477,RIENBECK GP LLC / REINBECK,A,606 GRUNDY AVENUE,REINBECK,IA,50669,POINT (-92.60139 42.3257),01/01/2025
5444,MARSHALL BEER WINE SPIRITS,A,11 N 3RD AVE,MARSHALLTOWN,IA,50158,POINT (-92.90803 42.05011),01/01/2025
5805,CASEY'S GENERAL STORE #2229 / OSAGE,A,1430 MAIN ST,OSAGE,IA,50461,POINT (-92.79756 43.28415),01/01/2025
010052,KWIK STAR #1097 / URBANDALE,A,10101 PLUM DR.,URBANDALE,IA,50322,POINT (-93.7574 41.65002),01/01/2025
5563,CASEY'S GENERAL STORE #3082 / CARROLL,A,510 E HWY 30,CARROLL,IA,51401,POINT (-94.86055 42.06404),01/01/2025
5082,CASEY'S GENERAL STORE #2365 / ATLANT,A,911 SW 7TH ST,ATLANTIC,IA,50022,POINT (-95.02831 41.40146),01/01/2025
4698,QUALITY QUICK STOP / FAIRFIELD,A,201 WEST BURLINGTIN AVE.,FAIRFIELD,IA,52556,POINT (-91.96542 41.00666),01/01/2025
5332,CASEY'S GENERAL STORE # 3507/ GRIMES,A,951 SE GATEWAY DR.,GRIMES,IA,50111,POINT (-93.77712 41.68078),01/01/2025
6211,MCELROY'S FOOD / WINTHROP,I,135 MADISON STREET,WINTHROP,IA,50682,POINT (-91.73244 42.473),01/01/2025
6076,SHOP N SAVE NEWTON,A,404 S 11TH AVE W,NEWTON,IA,50208,POINT (-93.05835 41.69034),01/01/2025
4643,CUBBY'S RED OAK,A,"2405, N BROADWAY ST",RED OAK,IA,51566,POINT (-95.23292 41.02705),01/01/2025
5230,POINT LIQUOR & TOBACCO,A,"3221, CENTER POINT RD NE",CEDAR RAPIDS,IA,52402,POINT (-91.6637 42.01143),01/01/2025
5029,THE LIQUOR STOP LLC,A,"211, W 53RD ST",DAVENPORT,IA,52806,POINT (-90.57595 41.57455),01/01/2025
010040,HOSPERS MINI MART / HOSPERS,A,4501 400TH STREET,HOSPERS,IA,51238,POINT (-95.89931 43.06922),01/01/2025
4679,WALGREENS #12393 / CEDAR RAPIDS,A,5750 C AVE NE,CEDAR RAPIDS,IA,52402,POINT (-91.63776 42.03572),01/01/2025
5545,CASEY'S GENERAL STORE #91 / DALLAS CENTER,A,602 SUGAR GROVE AVE,DALLAS CENTER,IA,50063,POINT (-93.95167 41.68823),01/01/2025
2693,HY-VEE FAST & FRESH EXPRESS / CRESTON,A,600 SHELDON STREET STE A,CRESTON,IA,50801,POINT (-94.37263 41.0514),01/01/2025
010286,CROWN LIQUORS INTERNATIONAL GROCERIES / CLIVE,A,7700 UNIVERSITY AVENUE,CLIVE,IA,50325,POINT (-93.72274 41.60016),01/01/2025
6347,HY-VEE GAS / FORT MADISON,A,2632 AVENUE L,FORT MADISON,IA,52627,POINT (-91.34395 40.62609),01/01/2025
010427,LEGACY LIQUOR MART / NEVADA,A,1038 6TH STREET,NEVADA,IA,50201,POINT (-93.45235 42.02151),01/01/2025
5236,"GIGGLE JUICE LIQUOR STATION, LLC",A,600 W. MAIN ST.,ANAMOSA,IA,52205,POINT (-91.29085 42.10821),01/01/2025
010071,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE,A,33 NORTH 12TH STREET,FORT DODGE,IA,50501,POINT (-94.18269 42.50699),01/01/2025
4388,QUIK TRIP #566 / CLIVE,I,11925 UNIVERSITY AVE,CLIVE,IA,50325,POINT (-93.78204 41.60097),01/01/2025
4897,GASLAND #102 / BURLINGTON,I,1703 MT PLEASANT ST,BURLINGTON,IA,52601,POINT (-91.12242 40.82001),01/01/2025
3521,AMERISTAR CASINO / COUNCIL BLUFFS,A,2200 RIVER ROAD,COUNCIL BLUFFS,IA,51501,POINT (-95.90956 41.24243),01/01/2025
4721,WALGREENS #05044 / BURLINGTON,A,3245 AGENCY ST,BURLINGTON,IA,52601,POINT (-91.1403 40.81438),01/01/2025
010029,ROYAL MART / DES MOINES,A,111 SOUTHWEST 63RD STREET,DES MOINES,IA,50312,POINT (-93.70288 41.57894),01/01/2025
5338,KUM & GO #539/ NW 2ND AVE,A,5050 NW 2ND AVE,DES MOINES,IA,50313,POINT (-93.62046 41.65208),01/01/2025
6285,CASEY'S #3954 / NEWTON,A,4343 SOUTH 15TH AVE EAST,NEWTON,IA,50208,,01/01/2025
5999,CASEY'S GENERAL STORE #2771 / CEDAR RAPIDS,A,501 6TH STREET SW,CEDAR RAPIDS,IA,52404,POINT (-91.6771 41.97055),01/01/2025
2595,HY-VEE WINE AND SPIRITS / DENISON,A,"1620  4TH AVE, SOUTH",DENISON,IA,51442,POINT (-95.34851 42.01234),01/01/2025
5430,HIWAY 20 LIQUOR & TOBACCO,I,1345 2ND STREET SOUTH,WEBSTER CITY,IA,50595,POINT (-93.83741 42.46956),01/01/2025
5651,SUPER QUICK MART / WINDSOR HEIGHTS,A,7690 HICKMAN RD,WINDSOR HEIGHTS,IA,50324,POINT (-93.72265 41.61401),01/01/2025
5707,OGDEN MART,I,302 WEST WALNUT STREET,OGDEN,IA,50212,POINT (-94.03108 42.03904),01/01/2025
010207,DOC'S LIQUOR / ROCK VALLEY,I,960 WESTVIEW DRIVE,ROCK VALLEY,IA,51247,POINT (-96.30883 43.19953),01/01/2025
9931,LONELY OAK DISTILERY (SAMPLE),I,1833 ELMWOOD RD.,EARLING,IA,51530,POINT (-95.47983 41.77097),01/01/2025
5395,YESWAY STORE #1037/ GRIMES,I,1905 SE 37TH STREET,GRIMES,IA,50111,POINT (-93.77447 41.65915),01/01/2025
5279,CASEY'S GENERAL STORE # 2560/ AMES,A,3020 DUFF AVE,AMES,IA,50010,POINT (-93.61876 42.05121),01/01/2025
4733,WALGREENS #03773 / URBANDALE,A,4600 86TH ST,URBANDALE,IA,50322,POINT (-93.73732 41.64458),01/01/2025
9001,CEDAR RIDGE VINEYARDS (ET),I,1441 MARAK RD NW,SWISHER,IA,52338,POINT (-91.67804 41.8315),01/01/2025
3477,SAM'S CLUB 6472 / COUNCIL BLUFFS,A,3221 MANAWA CENTRE DR,COUNCIL BLUFFS,IA,51501,POINT (-95.84707 41.22618),01/01/2025
6010,CASEY'S GENERAL STORE #1084 / EVANSDALE,I,3601 LAFAYETTE RD,EVANSDALE,IA,50707,POINT (-92.28798 42.47721),01/01/2025
3738,HARTIG DRUG COMPANY #4 / DUBUQUE,A,2225 CENTRAL AVE,DUBUQUE,IA,52001,POINT (-90.67168 42.51356),01/01/2025
5939,EDDY'S LIQUORS / ALTA,I,103 S MAIN ST,ALTA,IA,51002,POINT (-95.30412 42.67434),01/01/2025
010410,HOMETOWN FOODS OF CONRAD / CONRAD,A,119 NORTH MAIN STREET,CONRAD,IA,50621,POINT (-92.87457 42.22521),01/01/2025
2478,PRAIRIE MEADOWS,A,ONE PRAIRIE MEADOWS DRIVE,ALTOONA,IA,50009,POINT (-93.48996 41.65445),01/01/2025
5529,BIG 10 MART,A,2100 JFK RD,DUBUQUE,IA,52001,POINT (-90.72043 42.50849),01/01/2025
010129,TROY MILLS / TROY MILLS,A,5913 MAIN ST.,TROY MILLS,IA,52344,,01/01/2025
9944,UNIVERSITY SPIRITS,I,585 SE SOUTHFORK DR.,WAUKEE,IA,50263,POINT (-93.8276 41.60543),01/01/2025
5566,EAST END LIQUOR & TOBACCO,I,3804 HUBBELL AVE,DES MOINES,IA,50317,POINT (-93.54133 41.63086),01/01/2025
6179,BP TO GO - 1010  / MARION,I,1010 E POST RD,MARION,IA,52302,POINT (-91.59839 42.02005),01/01/2025
4774,CASEY'S GENERAL STORE #3034 / ESTHERVILLE,A,"1615, CENTRAL AVE",ESTHERVILLE,IA,51334,POINT (-94.822 43.40217),01/01/2025
6120,CRESCO MART,A,202 2ND AVE SW,CRESCO,IA,52136,POINT (-92.11891 43.3711),01/01/2025
5516,QUIK N HANDI III / LAMONT,A,710 WASHBURN AVE,LAMONT,IA,50650,POINT (-91.64762 42.60053),01/01/2025
4697,SOUTHSIDE LIQUOR & TOBACCO / IOWA CITY,A,1921 KEOKUK ST,IOWA CITY,IA,52240,POINT (-91.52483 41.64195),01/01/2025
5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,A,5340 NW BEAVER DR,JOHNSTON,IA,50131,POINT (-93.68461 41.65752),01/01/2025
2618,HY-VEE DRUGSTORE #6 / CEDAR RAPIDS,A,505 BOYSON RD NE,CEDAR RAPIDS,IA,52402,POINT (-91.63898 42.04618),01/01/2025
4760,WALGREENS #07455 / WATERLOO,A,111 W RIDGEWAY AVE,WATERLOO,IA,50701,POINT (-92.35754 42.46941),01/01/2025
